cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17484894,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),3,41896,American and Hybrid Accessory Features,1,0.483,Site and soil features,0.516,Site and soil features,0.516,Site and soil features,0.548,Site and soil features,0,0,0,1555096728
17484894,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),4,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096729
17484894,41883,Hybrid Wine Grape Varieties Site Desirability (Medium),5,41884,"Hybrid Frost-Free Days 170-180, 2500-3500 GDD",1,0.861,Growing season length,0.861,Growing season length,0.861,Growing season length,0.861,Growing season length,0,0,0,1555096730
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,41885,Hybrid Wine Grape Varieties Site Desirability (Short),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1555096731
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096732
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),2,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096733
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),3,41896,American and Hybrid Accessory Features,1,0.483,Site and soil features,0.516,Site and soil features,0.516,Site and soil features,0.548,Site and soil features,0,0,0,1555096734
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),4,41886,"Hybrid Frost-Free Days 150-170, 2000-2500 GDD",1,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0.637,Growing season length,0,0,0,1555096735
17484894,41885,Hybrid Wine Grape Varieties Site Desirability (Short),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096736
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),0,41893,Muscadine Wine Grape Site Desirability (Very Long),0,0,Very low,0,Very low,0,Very low,0,Very low,0,0,0,1555096737
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),1,41865,Vinifera Excess Water,1,0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,"Flooding, ponding, or water table",0,0,0,1555096738
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),2,41894,Muscadine Frost-Free Days (210-240)(5000-6000GDD),1,0,Growing season length,0,Growing season length,0,Growing season length,0,Growing season length,0,0,0,1555096739
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),3,37206,Depth to Root Restriction 50 to 100cm,1,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,Depth to bedrock,0,0,0,1555096740
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),4,41895,Muscadine Accessory Features,1,0.483,Site and soil features,0.516,Site and soil features,0.516,Site and soil features,0.548,Site and soil features,0,0,0,1555096741
17484894,41893,Muscadine Wine Grape Site Desirability (Very Long),5,41861,"Vinifera Slope 0 to 40 Percent, Suitability",1,0.8,Slope,0.82,Slope,0.82,Slope,0.88,Slope,0,0,0,1555096742
17484894,33265,AGR - Grape non-irrigated (MO),0,33265,AGR - Grape non-irrigated (MO),0,0.074,Unsuited,0.074,Unsuited,0.074,Unsuited,0.074,Unsuited,0,0,0,1555061030
17484894,33265,AGR - Grape non-irrigated (MO),1,33255,hort grape wet layer,1,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0.074,unsuited - Wet Layer,0,0,0,1555061031
17484894,33265,AGR - Grape non-irrigated (MO),2,33252,hort grape pH,1,0.313,poorly suited - pH,0.313,poorly suited - pH,0.313,poorly suited - pH,0.313,poorly suited - pH,0,0,0,1555061032
17484894,33265,AGR - Grape non-irrigated (MO),3,33257,hort grape om in surface,1,0.45,poorly suited - OM,0.45,poorly suited - OM,0.45,poorly suited - OM,0.45,poorly suited - OM,0,0,0,1555061033
17484894,33265,AGR - Grape non-irrigated (MO),4,33253,hort grape texture,1,0.512,moderately suited - Texture,0.512,moderately suited - Texture,0.512,moderately suited - Texture,0.512,moderately suited - Texture,0,0,0,1555061034
17484894,33265,AGR - Grape non-irrigated (MO),5,33256,hort grape awc,1,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0.684,moderately suited - AWC,0,0,0,1555061035
17484894,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),0,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,1,Very Poorly Suited,0,0,0,1555061036
17484894,26063,AWM - Animal Mortality Disposal (Catastrophic) (MO),1,26055,"AWM-Depth to HWT  (24-72"") (Apparent)",1,1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),1,~high water table  (winter-early spring),0,0,0,1555061037
17484894,22382,FOR - Black Walnut Suitability Index (MO),0,22382,FOR - Black Walnut Suitability Index (MO),0,0,Unsuited,0,Unsuited,0,Unsuited,0,Unsuited,0,0,0,1555061038
17484894,22382,FOR - Black Walnut Suitability Index (MO),1,22314,BW: wetness,1,0,"Watertable: < 6""",0,"Watertable: < 6""",0,"Watertable: < 6""",0,"Watertable: < 6""",0,0,0,1555061039
17484894,22382,FOR - Black Walnut Suitability Index (MO),2,22309,BW: flood frequency,1,0,Flood Freq: None/Rare,0,Flood Freq: None/Rare,0,Flood Freq: None/Rare,0,Flood Freq: None/Rare,0,0,0,1555061040
17484894,22382,FOR - Black Walnut Suitability Index (MO),3,22311,BW: historic veg,1,0,Native Veg: Prairie in uplands,0,Native Veg: Prairie in uplands,0,Native Veg: Prairie in uplands,0,Native Veg: Prairie in uplands,0,0,0,1555061041
17484894,22382,FOR - Black Walnut Suitability Index (MO),4,22312,BW: landform,1,0.25,Landform: Shoulder/Summit,0.25,Landform: Shoulder/Summit,0.25,Landform: Shoulder/Summit,0.25,Landform: Shoulder/Summit,0,0,0,1555061042
17484894,22382,FOR - Black Walnut Suitability Index (MO),5,20846,BW: pH,1,0.461,pH limiting factor,0.461,pH limiting factor,0.461,pH limiting factor,0.461,pH limiting factor,0,0,0,1555061043
17484894,52252,FOR - White Oak Suitability (MO),0,52252,FOR - White Oak Suitability (MO),0,0,Not Rated,0,Not Rated,0,Not Rated,0,Not Rated,0,0,0,1555061044
17484894,52252,FOR - White Oak Suitability (MO),1,52249,White Oak Water Table,1,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,Water Table < 60 cm,0,0,0,1555061045
17484894,52252,FOR - White Oak Suitability (MO),2,52245,White Oak Flooding Duration,1,0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0.75,"None, ext. brief, very brief",0,0,0,1555061046
17484894,52252,FOR - White Oak Suitability (MO),3,52244,White Oak AWC,1,0.922,AWC 35 cm - 15 cm,0.922,AWC 35 cm - 15 cm,0.922,AWC 35 cm - 15 cm,0.922,AWC 35 cm - 15 cm,0,0,0,1555061047
17484894,26942,WMS - Sprinkler Irrigation RDC (IL),0,26942,WMS - Sprinkler Irrigation RDC (IL),0,1,Limitations,1,Limitations,1,Limitations,1,Limitations,0,0,0,1555061048
17484894,26942,WMS - Sprinkler Irrigation RDC (IL),1,12524,"Wetness - either, growing season, 60-90cm - MO2",1,1,"Saturation < 24"" depth during growing season",1,"Saturation < 24"" depth during growing season",1,"Saturation < 24"" depth during growing season",1,"Saturation < 24"" depth during growing season",0,0,0,1555061049
17484894,26942,WMS - Sprinkler Irrigation RDC (IL),2,12403,"Sodium, SAR >.5, fuzzy, .5-10, 0-100cm - MO2",1,0,"SAR < 0.5 to 40"" depth",0.05,"SAR from 0.5 - 10 to 40"" depth",0.05,"SAR from 0.5 - 10 to 40"" depth",0.449,"SAR from 0.5 - 10 to 40"" depth",0,0,0,1555061050
17484894,24388,AWM - Irrigation Disposal of Wastewater,0,24388,AWM - Irrigation Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061051
17484894,24388,AWM - Irrigation Disposal of Wastewater,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061052
17484894,24388,AWM - Irrigation Disposal of Wastewater,2,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0.962,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1555061053
17484894,24388,AWM - Irrigation Disposal of Wastewater,3,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.423,Too acid,0.423,Too acid,0.989,Too acid,0,0,0,1555061054
17484894,235,AWM - Land Application of Municipal Sewage Sludge,0,235,AWM - Land Application of Municipal Sewage Sludge,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061055
17484894,235,AWM - Land Application of Municipal Sewage Sludge,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061056
17484894,235,AWM - Land Application of Municipal Sewage Sludge,2,11392,Shallow to Discontinuity,1,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,0,0,0,1555061057
17484894,235,AWM - Land Application of Municipal Sewage Sludge,3,202,Percolation (1 - 4 um/sec) 0 to 60 Inches,1,0.962,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1555061058
17484894,235,AWM - Land Application of Municipal Sewage Sludge,4,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.423,Too acid,0.423,Too acid,0.989,Too acid,0,0,0,1555061059
17484894,205,AWM - Manure and Food Processing Waste,0,205,AWM - Manure and Food Processing Waste,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061060
17484894,205,AWM - Manure and Food Processing Waste,1,10265,Percolation < 2 um/sec to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1555061061
17484894,205,AWM - Manure and Food Processing Waste,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061062
17484894,205,AWM - Manure and Food Processing Waste,3,11392,Shallow to Discontinuity,1,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,1,Strongly contrasting textural stratification,0,0,0,1555061063
17484894,205,AWM - Manure and Food Processing Waste,4,10270,Intake Rate,1,0.5,Leaching,0.5,Leaching,0.5,Leaching,0.5,Leaching,0,0,0,1555061064
17484894,205,AWM - Manure and Food Processing Waste,5,227,Surface Reaction (pH 3.5 to 6.5),1,0,No acidity limitation,0.107,Too acid,0.107,Too acid,0.432,Too acid,0,0,0,1555061065
17484894,258,AWM - Overland Flow Process Treatment of Wastewater,0,258,AWM - Overland Flow Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061066
17484894,258,AWM - Overland Flow Process Treatment of Wastewater,1,255,Seepage Limitation (1 - 4 um/sec) Surface Layer,1,1,Seepage,1,Seepage,1,Seepage,1,Seepage,0,0,0,1555061067
17484894,258,AWM - Overland Flow Process Treatment of Wastewater,2,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061068
17484894,258,AWM - Overland Flow Process Treatment of Wastewater,3,10209,Slope < 1% surface,1,0,No slope limitation,0.5,Too level,0.5,Too level,1,Too level,0,0,0,1555061069
17484894,258,AWM - Overland Flow Process Treatment of Wastewater,4,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.423,Too acid,0.423,Too acid,0.989,Too acid,0,0,0,1555061070
17484894,238,AWM - Rapid Infiltration Disposal of Wastewater,0,238,AWM - Rapid Infiltration Disposal of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061071
17484894,238,AWM - Rapid Infiltration Disposal of Wastewater,1,289,Percolation (10 - 40 um/sec) 0 to 60 Inches,1,1,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1555061072
17484894,238,AWM - Rapid Infiltration Disposal of Wastewater,2,290,"Wet, Ground Water Within 180 cm of the Surface",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061073
17484894,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061074
17484894,254,AWM - Slow Rate Process Treatment of Wastewater,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1555061075
17484894,254,AWM - Slow Rate Process Treatment of Wastewater,2,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0.842,Slow water movement,0.978,Slow water movement,0.978,Slow water movement,1,Slow water movement,0,0,0,1555061076
17484894,254,AWM - Slow Rate Process Treatment of Wastewater,3,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.423,Too acid,0.423,Too acid,0.989,Too acid,0,0,0,1555061077
17484894,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1555061078
17484894,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555061079
17484894,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1555061080
17484894,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555061081
17484894,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061082
17484894,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555061083
17484894,21013,"DHS - Catastrophic Mortality, Large Animal Disposal, Pit",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.016,Clay content,0.016,Clay content,0.253,Clay content,0,0,0,1555061084
17484894,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1555061085
17484894,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1555061086
17484894,21014,"DHS - Catastrophic Mortality, Large Animal Disposal, Trench",2,25797,"Clayey 30-200cm, Moisture Modified, Catastrophic Events",1,0,Not clayey,0.016,Clay content,0.016,Clay content,0.253,Clay content,0,0,0,1555061087
17484894,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0.102,Low bioaccumulation potential,0.102,Low bioaccumulation potential,0.409,Moderate bioaccumulation potential,0,0,0,1555061088
17484894,20799,DHS - Potential for Radioactive Bioaccumulation,1,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,0,0,1555061089
17484894,20799,DHS - Potential for Radioactive Bioaccumulation,2,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0.102,"Bioavailability high due to low CEC, pH, or organic sorption",0.102,"Bioavailability high due to low CEC, pH, or organic sorption",0.408,"Bioavailability high due to low CEC, pH, or organic sorption",0,0,0,1555061090
17484894,20791,DHS - Potential for Radioactive Sequestration,0,20791,DHS - Potential for Radioactive Sequestration,0,0.8,Moderately high sequestration potential,0.689,Moderate sequestration potential,0.689,Moderate sequestration potential,0.796,Moderately high sequestration potential,0,0,0,1555061091
17484894,20791,DHS - Potential for Radioactive Sequestration,1,20814,Sequestration Clay Content,1,0.8,Adsorption by clay,0.689,Adsorption by clay,0.689,Adsorption by clay,0,Low adsorption by clay,0,0,0,1555061092
17484894,20791,DHS - Potential for Radioactive Sequestration,2,20793,Sequestration Organic Surface,1,0.296,Sequestration due to fertility effects,0.671,Sequestration due to fertility effects,0.671,Sequestration due to fertility effects,0.796,Sequestration due to fertility effects,0,0,0,1555061093
